avg_datarate_downlink,avg_datarate_uplink,delay_downlink_multicast,delay_downlink_unicast,delay_uplink,gd_downlink_unicast,gd_uplink,occupancy,occupancy_down,occupancy_up,rtx_bytes_unicast_downlink,rtx_bytes_unicast_uplink,rtx_share_downlink,rtx_share_uplink,rx_bytes_downlink_multicast,rx_bytes_downlink_unicast,rx_bytes_uplink,th_multicast_downlink,th_unicast_downlink,th_uplink,time,tx_bytes_multicast_downlink,tx_bytes_unicast_downlink,tx_bytes_uplink,gd_downlink_multicast
0.6455685480231267,0.022113075142687136,-0.49545777648270306,-0.6057209310619458,-0.5130667133770586,-0.13068312494090445,-0.1282005470041174,-0.6875861242112664,-0.9602443856536101,-0.17100084801799703,-0.19172236159051087,-0.6861252274508285,0.07164205965848891,-0.4219335576045095,-0.5378756435172006,-0.12490166007977546,-0.12133234117877466,-0.3045655786707081,-0.13070992079740928,-0.12826974166113325,0.3927310503020072,-0.30459947264097015,-0.12576883446537954,-0.12239443628922093,1.3446940444444444
1.5516340653578504,0.9717470342033886,-0.6074044335515797,-0.34854736350761156,-0.6936979821993989,1.2536451363334031,1.2565729195678885,0.5440392009096463,-0.11301933937368817,1.1229568012307136,0.4100118075634678,-0.14601343879035333,-0.45612376018630985,-1.1535289686097365,-0.5427008337824762,1.113606736531084,1.105408337370536,-0.3046108875644025,1.2536706305053942,1.2563627358119418,-0.9474588604171269,-0.3046090778334972,1.112739339921704,1.1056046136687938,1.4447502222222224
1.021294799248168,0.23788789187600423,-0.49969045108782045,-0.39060388984449446,-0.1880534686247069,0.9076428113847079,0.910228891500193,0.3511733081113346,-0.23245497980626112,0.9053510756416344,0.5914186232914611,0.064840012300996,0.04092667445379655,-0.2151522138782507,-0.5150286517029387,0.79576245289629,0.806504145560962,-0.3045655786707081,0.9076020724460587,0.9102843743370823,-0.8346408929351538,-0.3046066765353655,0.7951433844376187,0.8059152971871573,1.4078407111111106
0.1518044037141118,-1.218592121073899,-0.507798414670724,0.3535034808698776,-0.3508712070383826,1.4266994590543458,1.429674034107772,1.1308311868885976,0.3680118434013134,1.651883624694153,1.5536908464327415,1.0267581840885307,0.49557022189331495,-0.29433405164511944,-0.5776594246672654,1.2799076403861827,1.2887168184174236,-0.3046108875644025,1.426722629379312,1.4295259843835695,-1.1943452386538969,-0.3046138804297608,1.2793384493873488,1.290535085008565,1.2823552000000007
1.5740778900991697,1.0335575285801206,-0.44009383207527053,-0.20528580924258177,-0.42176050796957465,1.4269121000406921,1.429674034107772,0.6851058177562831,-0.013981276414230824,1.2689003553193778,0.34211790021533856,0.01972155812057104,-0.5263866327854392,-0.8086538955240598,-0.5242102807335345,1.2891007464450923,1.290733849573493,-0.3046108875644025,1.4267935087562835,1.4295614323361945,-0.8629512840073839,-0.3046210843241561,1.2875287250643037,1.2905100473905813,1.409820444444444
0.8101565961261314,0.034475174018032524,-0.4042677013987166,-0.2891400738739464,-0.6335290076100597,1.2538577773197488,1.2566083693148757,0.6944947935294332,0.02507834869789394,1.2418755951277265,0.4634072893340413,-0.2536959203888279,-0.41300733936962014,-0.9220679119775722,-0.5505248317205437,1.1111661269300273,1.1043330184101958,-0.3046108875644025,1.2539187083247918,1.2563981837645657,-0.7907986164096648,-0.3046162817278925,1.1107460424582813,1.1031618978906075,1.3949041777777782
0.9631071054743783,0.1974301137385079,-0.45954360229612334,-0.1766604143458752,-0.44695558979072025,1.2536096961690137,1.2566083693148757,0.6839825290252968,0.01912394220511829,1.22938293548886,0.5758345807556745,0.4465994182565397,0.24281835189461182,-0.4267626229640876,-0.515870546879432,1.1264886865028585,1.1357456927285972,-0.3045655786707081,1.2535997511284245,1.2564336317171914,-0.9958195035636925,-0.3046090778334972,1.1257505314035936,1.136611145935569,1.4208455111111111
1.2099891776288862,0.5873981418971633,-0.4882349040820823,-0.19777155149325898,-0.35364447965328955,1.2537160166621841,1.2565729195678885,0.6282493309123233,-0.03736248064326454,1.1913668784657576,0.7555572471492827,0.11317775188707668,0.5621278777072277,-0.09254778692563594,-0.5550937930190606,1.105906785113666,1.1090480442322892,-0.3046108875644025,1.2537769495708495,1.2563627358119422,-0.9494356458598736,-0.3046162817278925,1.1044365956698543,1.1073478241682022,1.3349205333333338
1.485133843902091,1.047043454625951,-0.523039726248644,-0.45048272709563925,-0.5736037187655696,1.2538223371553574,1.2566438190618643,0.568486328497756,-0.10009981261267019,1.1530492875840381,-0.40464625827112916,-0.23564884638968178,-0.9472842050774548,-1.1895011284954298,-0.57314673540196,1.1330048563268063,1.1362284010394512,-0.3046108875644025,1.2538123892593347,1.2564336317171914,-0.8782007714771294,-0.30461147913162895,1.1316735855582207,1.1346860088732302,1.419127466666667
0.4444053781194535,-0.5746391523854001,-0.4428212569412173,-0.26646394881288277,-0.5240629448113447,1.2536805764977934,1.2566083693148757,0.811081512892086,0.11411984588922186,1.3543527039641432,0.9604813234877939,0.4224624695397183,-0.07730188623405064,-0.8705971165031968,-0.5528997300542341,1.1106784346946046,1.0934613066768943,-0.3046108875644025,1.2537060701938787,1.2564336317171907,-0.9151242990056057,-0.3046138804297608,1.1108121412329066,1.0931571484270721,1.424384
